condition,root_id,side,rate_hz
baseline,720575940621863006,right,0.0
baseline,720575940621864965,right,0.0
baseline,720575940621866861,right,0.0
baseline,720575940621869918,right,0.0
baseline,720575940621871484,right,0.0
baseline,720575940621872645,right,0.0
baseline,720575940621873246,right,0.0
baseline,720575940621876830,left,0.0
baseline,720575940621878021,right,0.0
baseline,720575940621879557,left,0.0
baseline,720575940621880541,left,0.0
baseline,720575940621880609,left,0.0
baseline,720575940621882401,right,0.0
baseline,720575940621885191,right,0.0
baseline,720575940621887270,right,0.0
baseline,720575940621888169,right,0.0
baseline,720575940621892122,right,0.0
baseline,720575940621892829,right,0.0
baseline,720575940621897249,right,0.0
baseline,720575940621906345,right,0.0
baseline,720575940621912346,left,0.0
baseline,720575940621913897,right,0.0
baseline,720575940621919428,right,0.0
baseline,720575940621920452,right,0.0
baseline,720575940621920746,left,0.0
baseline,720575940621922398,right,0.0
baseline,720575940621922654,left,0.0
baseline,720575940621922910,left,0.0
baseline,720575940621924103,right,0.0
baseline,720575940621924615,right,0.0
baseline,720575940621925417,right,0.0
baseline,720575940621925726,left,0.0
baseline,720575940621935850,left,0.0
baseline,720575940621936362,left,0.0
baseline,720575940621943977,left,0.0
baseline,720575940621944583,right,0.0
baseline,720575940621947486,right,0.0
baseline,720575940621948554,left,0.0
baseline,720575940621948810,right,0.0
baseline,720575940621951453,right,0.0
baseline,720575940621952425,left,0.0
baseline,720575940621957267,left,0.0
baseline,720575940621966369,left,0.0
baseline,720575940621966827,left,0.0
baseline,720575940621973018,right,0.0
baseline,720575940621973274,left,0.0
baseline,720575940621983777,right,0.0
baseline,720575940621987255,right,0.0
baseline,720575940621997921,left,0.0
baseline,720575940621999044,right,0.0
baseline,720575940622001020,left,0.0
baseline,720575940622003316,right,0.0
baseline,720575940622005025,right,0.0
baseline,720575940622006506,left,0.0
baseline,720575940622013097,left,0.0
baseline,720575940622013564,right,0.0
baseline,720575940622015612,left,0.0
baseline,720575940622017148,left,0.0
baseline,720575940622022583,left,0.0
baseline,720575940622023262,right,0.0
baseline,720575940622045865,left,0.0
baseline,720575940622050186,right,0.0
baseline,720575940622054340,left,0.0
baseline,720575940622060426,left,0.0
baseline,720575940622061803,right,0.0
baseline,720575940622064041,left,0.0
baseline,720575940622064809,left,0.0
baseline,720575940622067113,right,0.0
baseline,720575940622075274,right,0.0
baseline,720575940622078249,right,0.0
baseline,720575940622096589,right,0.0
baseline,720575940622102763,right,0.0
baseline,720575940622103275,right,0.0
baseline,720575940622103974,left,0.0
baseline,720575940622112636,right,0.0
baseline,720575940622116428,right,0.0
baseline,720575940622121991,left,0.0
baseline,720575940622133206,right,0.0
baseline,720575940622135501,right,0.0
baseline,720575940622145277,right,0.0
baseline,720575940622147148,left,0.0
baseline,720575940622149196,left,0.0
baseline,720575940622162505,right,0.0
baseline,720575940622163197,right,0.0
baseline,720575940622169471,left,0.0
baseline,720575940622191177,right,0.0
baseline,720575940622202807,left,0.0
baseline,720575940622204157,right,0.0
baseline,720575940622204669,right,0.0
baseline,720575940622210892,left,0.0
baseline,720575940622216009,right,0.0
baseline,720575940622217033,right,0.0
baseline,720575940622222921,right,0.0
baseline,720575940622225811,left,0.0
baseline,720575940622227381,left,0.0
baseline,720575940622228812,right,0.0
baseline,720575940622229836,left,0.0
baseline,720575940622232458,left,0.0
baseline,720575940622233235,left,0.0
baseline,720575940622245708,left,0.0
baseline,720575940622249949,right,0.0
baseline,720575940622263510,right,0.0
baseline,720575940622263832,left,0.0
baseline,720575940622269365,left,0.0
baseline,720575940622270307,left,0.0
baseline,720575940622270391,left,0.0
baseline,720575940622272076,left,0.0
baseline,720575940622275079,left,0.0
baseline,720575940622276365,right,0.0
baseline,720575940622278157,left,0.0
baseline,720575940622279095,left,0.0
baseline,720575940622288152,right,0.0
baseline,720575940622293091,left,0.0
baseline,720575940622294808,right,0.0
baseline,720575940622295832,left,0.0
baseline,720575940622302488,right,0.0
baseline,720575940622305304,right,0.0
baseline,720575940622307051,left,0.0
baseline,720575940622307096,left,0.0
baseline,720575940622321251,left,0.0
baseline,720575940622335112,right,0.0
baseline,720575940622339549,left,0.0
baseline,720575940622348424,right,0.0
baseline,720575940622350472,right,0.0
baseline,720575940622353622,left,0.0
baseline,720575940622387677,right,0.0
baseline,720575940622392790,left,0.0
baseline,720575940622398728,right,0.0
baseline,720575940622402311,right,0.0
baseline,720575940622403030,left,0.0
baseline,720575940622412838,right,0.0
baseline,720575940622428087,right,0.0
baseline,720575940622439704,left,0.0
baseline,720575940622451273,right,0.0
baseline,720575940622461149,right,0.0
baseline,720575940622462472,right,0.0
baseline,720575940622467293,left,0.0
baseline,720575940622474165,left,0.0
baseline,720575940622479880,right,0.0
baseline,720575940622501611,left,0.0
baseline,720575940622516715,left,0.0
baseline,720575940622528951,left,0.0
baseline,720575940622538461,right,0.0
baseline,720575940622542007,left,0.0
baseline,720575940622542517,right,0.0
baseline,720575940622548487,left,0.0
baseline,720575940622549759,right,0.0
baseline,720575940622557022,left,0.0
baseline,720575940622558941,right,0.0
baseline,720575940622559669,left,0.0
baseline,720575940622565887,right,0.0
baseline,720575940622594601,right,0.0
baseline,720575940622595827,right,0.0
baseline,720575940622606315,left,0.0
baseline,720575940622621164,right,0.0
baseline,720575940622628104,left,0.0
baseline,720575940622629193,left,0.0
baseline,720575940622633203,right,0.0
baseline,720575940622637548,right,0.0
baseline,720575940622637804,right,0.0
baseline,720575940622641132,right,0.0
baseline,720575940622646980,left,0.0
baseline,720575940622647501,left,0.0
baseline,720575940622654444,right,0.0
baseline,720575940622666933,left,0.0
baseline,720575940622669508,right,0.0
baseline,720575940622670835,right,0.0
baseline,720575940622671613,right,0.0
baseline,720575940622673703,right,0.0
baseline,720575940622694182,right,0.0
baseline,720575940622697196,right,0.0
baseline,720575940622698825,right,0.0
baseline,720575940622703654,left,0.0
baseline,720575940622722485,left,0.0
baseline,720575940622723683,right,0.0
baseline,720575940622727572,right,0.0
baseline,720575940622732493,right,0.0
baseline,720575940622735615,left,0.0
baseline,720575940622737812,right,0.0
baseline,720575940622742477,left,0.0
baseline,720575940622748868,right,0.0
baseline,720575940622768152,left,0.0
baseline,720575940622768266,right,0.0
baseline,720575940622768397,right,0.0
baseline,720575940622771082,right,0.0
baseline,720575940622771338,left,0.0
baseline,720575940622773784,right,0.0
baseline,720575940622776013,left,0.0
baseline,720575940622781389,right,0.0
baseline,720575940622784611,right,0.0
baseline,720575940622800589,left,0.0
baseline,720575940622800653,right,0.0
baseline,720575940622803850,right,0.0
baseline,720575940622812003,right,0.0
baseline,720575940622812808,right,0.0
baseline,720575940622813418,left,0.0
baseline,720575940622815684,right,0.0
baseline,720575940622816234,right,0.0
baseline,720575940622820330,left,0.0
baseline,720575940622820586,right,0.0
baseline,720575940622821325,right,0.0
baseline,720575940622822378,left,0.0
baseline,720575940622830856,left,0.0
baseline,720575940622836237,left,0.0
baseline,720575940622836455,right,0.0
baseline,720575940622837482,right,0.0
baseline,720575940622838797,left,0.0
baseline,720575940622839956,left,0.0
baseline,720575940622844003,right,0.0
baseline,720575940622844903,right,0.0
baseline,720575940622855560,right,0.0
baseline,720575940622857447,right,0.0
baseline,720575940622857801,left,0.0
baseline,720575940622861960,left,0.0
baseline,720575940622861971,right,0.0
baseline,720575940622864920,right,0.0
baseline,720575940622865907,left,0.0
baseline,720575940622878477,left,0.0
baseline,720575940622879245,left,0.0
baseline,720575940622879501,left,0.0
baseline,720575940622881805,left,0.0
baseline,720575940622882829,left,0.0
baseline,720575940622884499,left,0.0
baseline,720575940622886925,right,0.0
baseline,720575940622888205,right,0.0
baseline,720575940622888456,left,0.0
baseline,720575940622889997,left,0.0
baseline,720575940622890509,right,0.0
baseline,720575940622891277,right,0.0
baseline,720575940622894349,right,0.0
baseline,720575940622906867,left,0.0
baseline,720575940622920328,left,0.0
baseline,720575940622926472,right,0.0
baseline,720575940622928397,right,0.0
baseline,720575940622930957,right,0.0
baseline,720575940622932809,right,0.0
baseline,720575940622938637,right,0.0
baseline,720575940622944461,right,0.0
baseline,720575940622948872,right,0.0
baseline,720575940622949069,left,0.0
baseline,720575940622965944,right,0.0
baseline,720575940622972365,right,0.0
baseline,720575940622972686,right,0.0
baseline,720575940622976973,right,0.0
baseline,720575940622979475,right,0.0
baseline,720575940622981646,right,0.0
baseline,720575940622981902,right,0.0
baseline,720575940622993800,left,0.0
baseline,720575940622995080,left,0.0
baseline,720575940622996104,right,0.0
baseline,720575940622996360,left,0.0
baseline,720575940622998920,left,0.0
baseline,720575940622999944,right,0.0
baseline,720575940623002087,left,0.0
baseline,720575940623003016,left,0.0
baseline,720575940623003917,right,0.0
baseline,720575940623004429,left,0.0
baseline,720575940623004685,left,0.0
baseline,720575940623008440,right,0.0
baseline,720575940623009416,right,0.0
baseline,720575940623009549,right,0.0
baseline,720575940623010253,right,0.0
baseline,720575940623011720,right,0.0
baseline,720575940623014328,right,0.0
baseline,720575940623015694,right,0.0
baseline,720575940623016644,right,0.0
baseline,720575940623018986,left,0.0
baseline,720575940623023544,right,0.0
baseline,720575940623030015,right,0.0
baseline,720575940623032004,left,0.0
baseline,720575940623032781,left,0.0
baseline,720575940623032970,right,0.0
baseline,720575940623036415,left,0.0
baseline,720575940623036903,left,0.0
baseline,720575940623041772,left,0.0
baseline,720575940623047660,left,0.0
baseline,720575940623059080,right,0.0
baseline,720575940623066406,left,0.0
baseline,720575940623067114,left,0.0
baseline,720575940623067942,right,0.0
baseline,720575940623068308,left,0.0
baseline,720575940623070868,left,0.0
baseline,720575940623095276,left,0.0
baseline,720575940623099943,left,0.0
baseline,720575940623102396,right,0.0
baseline,720575940623103487,left,0.0
baseline,720575940623105023,right,0.0
baseline,720575940623111463,left,0.0
baseline,720575940623111679,left,0.0
baseline,720575940623116012,left,0.0
baseline,720575940623116585,left,0.0
baseline,720575940623119871,left,0.0
baseline,720575940623128359,left,0.0
baseline,720575940623129087,right,0.0
baseline,720575940623131433,left,0.0
baseline,720575940623136499,right,0.0
baseline,720575940623145513,left,0.0
baseline,720575940623163844,left,0.0
baseline,720575940623165636,left,0.0
baseline,720575940623165737,right,0.0
baseline,720575940623166471,right,0.0
baseline,720575940623170055,left,0.0
baseline,720575940623171268,left,0.0
baseline,720575940623171847,right,0.0
baseline,720575940623174953,left,0.0
baseline,720575940623191334,right,0.0
baseline,720575940623203012,right,0.0
baseline,720575940623203767,right,0.0
baseline,720575940623205303,left,0.0
baseline,720575940623207108,left,0.0
baseline,720575940623218666,left,0.0
baseline,720575940623218687,left,0.0
baseline,720575940623221161,left,0.0
baseline,720575940623225284,left,0.0
baseline,720575940623229927,left,0.0
baseline,720575940623231428,left,0.0
baseline,720575940623244180,right,0.0
baseline,720575940623252164,right,0.0
baseline,720575940623253994,left,0.0
baseline,720575940623260540,left,0.0
baseline,720575940623289831,left,0.0
baseline,720575940623314765,right,0.0
baseline,720575940623315347,right,0.0
baseline,720575940623321226,left,0.0
baseline,720575940623328231,right,0.0
baseline,720575940623331210,left,0.0
baseline,720575940623331475,left,0.0
baseline,720575940623344821,left,0.0
baseline,720575940623351443,right,0.0
baseline,720575940623353013,right,0.0
baseline,720575940623356493,right,0.0
baseline,720575940623358645,right,0.0
baseline,720575940623365045,left,0.0
baseline,720575940623368644,left,0.0
baseline,720575940623368940,left,0.0
baseline,720575940623369412,right,0.0
baseline,720575940623369668,right,0.0
baseline,720575940623370180,right,0.0
baseline,720575940623377555,right,0.0
baseline,720575940623379091,left,0.0
baseline,720575940623386506,right,0.0
baseline,720575940623386762,left,0.0
baseline,720575940623390186,left,0.0
baseline,720575940623393002,left,0.0
baseline,720575940623393038,left,0.0
baseline,720575940623396093,left,0.0
